,id,code,description,hasChildren,section,index,crawled,country,parent_id,error_message,selectable,intervalMin,intervalMax
23230,597285,8536419089,Other,False,,,,AT,459485,,True,,
23231,601085,8536699082,"Modular socket or plug for local area networks, whether or not combined with other sockets, integrating at least:<br> <br>- a pulse transformer, including a wide-band ferrite core,<br> <br>- a common mode coil,<br> <br>- a resistor,<br> <br>- a capacitor,<br>for use in the manufacture of products falling within headings 8521 or 8528",False,,,,AT,464585,,True,,
23232,601185,8536699083,"AC socket with a noise filter, composed of:<br> <br>- AC socket (for power cord connection) of 230 V,<br> <br>- integrated noise filter composed of capacitors and inductors,<br> <br>- cable connector for connecting an AC socket with the PDP (Plasma display panel) power supply unit,<br>whether or not equipped with a metal support, which joins the AC socket to the PDP TV set",False,,,,AT,464585,,True,,
23233,601285,8536699084,"Universal serial bus (USB) socket or plug in a single or multiple form for connecting with other USB devices, for use in the manufacture of goods falling within headings 8521 or 8528",False,,,,AT,464585,,True,,
23234,601385,8536699085,"Socket or plug, built into a plastic or metal housing, with no more than 96 pins, for use in the manufacture of products falling within headings 8521 or 8528",False,,,,AT,464585,,True,,
23235,601485,8536699086,"High-Definition Multimedia Interface (HDMI) type socket or plug, built into a plastic or metal housing, with 19 pins or 20 pins in 2 rows, for use in the manufacture of products falling within headings 8521 or 8528",False,,,,AT,464585,,True,,
23236,601785,8536699099,Other,False,,,,AT,464585,,True,,
23237,601985,8537109125,"A control unit being a printed circuit board with at least:<br> <br>-a microprocessor,<br> <br>-a programmable memory,<br> <br>-a single connector,<br> <br>-a PPE housing,<br> <br>-a supply of voltage of 220 V or more but not more than 240 V,<br> <br>-a length of 200 mm or more but not more than 210 mm,<br> <br>-a width of 70 mm or more but not more than 100 mm, and<br> <br>-a height of 20 mm or more but not more than 30 mm,<br>for use in the manufacture of dishwashers",False,,,,AT,467385,,True,,
23238,602185,8537109135,"A control unit being a printed circuit board with at least:<br> <br>-a microprocessor,<br> <br>-a programmable memory,<br> <br>-two or more connectors, but not more than twelve,<br> <br>-with or without LCD display,<br> <br>-with or without WiFi module, and<br> <br>-with or without an integrated speaker,<br> for use in the manufacture of built-in ovens",False,,,,AT,467385,,True,,
23239,602385,8537109143,"Electronic suspension control unit with:<br> <br>-a printed circuit board in plastic housing,<br> <br>-LIN and CAN buses,<br> <br>-a programmable memory,<br> <br>-a signal processor,<br> <br>-an operating direct current voltage of 9 V or more but not more than 16 V,<br> <br>-at least one connector,<br> <br>-whether or not with metal mounting bracket,<br>for use in the manufacture of goods of Chapter 87",False,,,,AT,467385,,True,,
23240,602485,8537109145,"Main hybrid system controller, diagnosing and controlling the elements of the hybrid propulsion system, with:<br> <br>-a programmable memory,<br> <br>-a microprocessor,<br> <br>-at least one composite connector,<br> <br>-a voltage of 24 V,<br> <br>-with a length of 350 mm or more but not more than 400 mm,<br> <br>-with a width of 200 mm or more but not more than 250 mm,<br> <br>-with a height of 80 mm or more but not more than 120 mm, <br> <br>-in a metal housing<br>",False,,,,AT,467385,,True,,
23241,687085,8537109150,"Fuse control module in a plastic housing with mounting brackets comprising:<br> <br>- sockets with or without fuses,<br> <br>- connecting ports,<br> <br>- a printed circuit board with embedded microprocessor, micro switch and relay<br>of a kind used in the manufacture of goods of chapter 87",False,,,,AT,467385,,True,,
23242,687185,8537109157,"Programmable memory control board with:<br><br>-4 or more stepper motor drivers,<br><br>-4 or more outputs with MOSFET transistors,<br><br>-a main processor,<br><br>-3 or more inputs for temperature sensors,<br><br>-for a voltage of 10 V or more but not more than 30 V<br>for use in the manufacture of 3D printers",False,,,,AT,467385,,True,,
23243,687485,8537109160,"Electronic control units, manufactured according to class 2 of IPC-A-610E standard, with at least:<br> <br>- an AC power input of 208 V or more but not more than  400 V,<br> <br>- a logic power input of 24 V DC,<br> <br>- an automatic circuit breaker,<br> <br>- a main power switch,<br> <br>- internal or external electrical connectors and cables,<br> <br>- in a housing with dimension of 281 mm x 180 mm x 75 mm or more, but not more than 630 mm x 420 mm x 230 mm,<br>of a kind used for manufacturing recycling or sorting machines",False,,,,AT,467385,,True,,
23244,687885,8537109170,"Programmable motor memory controller for a voltage not exceeding  1000 V comprising at least<br> <br>- a printed circuit with active and passive components,<br> <br>- an aluminium housing, and<br> <br>- multiple connectors<br>",False,,,,AT,467385,,True,,
23245,603485,8537109173,"Multifunctional device (so-called “combine instrument”) with:<br>- curved TFT-LCD display (radius 750 mm) with contact-sensitive surfaces,<br>- microprocessors and memory chips,<br>- acoustic module and loudspeaker,<br>- connections for CAN, 3 x LIN bus, LVDS and Ethernet,<br>- for operating various functions (e.g. chassis, lighting) and<br>- for situation-related display of vehicle and navigation data (e.g. speed, odometer, charge level of the drive battery), <br>for use in the manufacture of passenger cars powered solely by an electric motor covered by HS subheading 8703 80<br>",False,,,,AT,467385,,True,,
23246,688085,8537109199,Other,False,,,,AT,467385,,True,,
23247,603885,8537109830,"Motor bridge ICs without programmable memory consisting of:<br> <br>- one or more integrated circuits, not interconnected, on separate lead frames,<br> <br>- also with discrete Metal Oxide Field Effect Transistors (MOSFET) for controlling DC motors in cars<br> <br>- mounted in a plastic housing<br>",False,,,,AT,468085,,True,,
23248,603985,8537109833,"Lever for control module under the steering wheel:<br> <br>-with several single or multi-positional electrical switches (push-button, rotary or other),<br> <br>-equipped with printed circuit boards and/or electrical cables,<br> <br>-for a voltage of 9 V or more but not more than 16 V,<br>of a kind used in the manufacture of motor vehicles of Chapter 87",False,,,,AT,468085,,True,,
23249,604085,8537109835,"Electronic control unit without memory, for a voltage of 12 V, for information exchange systems in vehicles (for connection of audio, telephony, navigation, camera and wireless car service) containing:<br> <br>- 2 rotary knobs<br> <br>- 27 or more pushbuttons<br> <br>- LED lights<br> <br>- 2 integrated circuits for receiving and sending of control signals via the LIN-bus<br>",False,,,,AT,468085,,True,,
23250,604185,8537109838,"Control panel with switches for mirror, windows and other functions in vehicles, with:<br> <br>-a total length of 144 mm or more but not more than 150 mm,<br> <br>-a distance between intended screwing interface center points of 31 mm or more but not more than 31,50 mm, and<br> <br>-electric components inside the panel with integrated LEDs,<br>for use in the manufacture of automotive components",False,,,,AT,468085,,True,,
23251,604385,8537109843,"Switch for motor vehicle seat regulation with a memory function, with:<br> <br>-three single switches,<br> <br>-a five-pin connector,<br> <br>-for a voltage of 9 VDC or more but not more than 16 VDC, and<br> <br>-electric components inside the panel with integrated LED,<br>for use in the manufacture of automotive components",False,,,,AT,468085,,True,,
23252,604485,8537109845,"Electronic control units, manufactured according to class 2 of IPC-A-610E standard, with at least:<br> <br>- an AC power input of 208 V or more but not more than  400 V,<br> <br>- a logic power input of 24 V DC,<br> <br>- an automatic circuit breaker,<br> <br>- a main power switch,<br> <br>- internal or external electrical connectors and cables,<br> <br>- in a housing with dimension of 281 mm x 180 mm x 75 mm or more, but not more than 630 mm x 420 mm x 230 mm,<br>of a kind used for manufacturing recycling or sorting machines",False,,,,AT,468085,,True,,
23253,604585,8537109848,"Memory switch control panel for seat and lock switch for vehicles with:<br> <br>-a width of 70,2 mm or more but not more than 70,5 mm, <br> <br>-parallel ribs with a distance between them of 2,6 mm or more but not more than 2,8 mm on the rear side,<br> <br>-a 5 pines connector, and<br> <br>-electric components inside the panel with integrated LED,<br>for use in the manufacture of automotive components",False,,,,AT,468085,,True,,
23254,604685,8537109850,"Electronic control unit BCM (Body Control Module) or IBM (Integrated Body Control Module) or similar:<br>-	comprising at least a plastic box with printed circuit board, with operating direct voltage of 9 V or more, but not more than 16 V,<br>-	whether or not with metal holder, <br>-	able to control, evaluate and manage functions of assisting services in an automobile, at least wiper timing, window heating, interior lighting, seat belt reminder,<br>of a kind used in the manufacture of goods of Chapter 87<br>",False,,,,AT,468085,,True,,
23255,604785,8537109853,"A control unit being a printed circuit board with at least:<br> <br>-a microprocessor,<br> <br>-two or more connectors but not more than four,<br> <br>-modified resins,<br> <br>-a length of 180 mm or more but not more than 250 mm,<br> <br>-a width of 130 mm or more but not more than 200 mm, and<br> <br>-a height of 40 mm or more but not more than 60 mm,<br>for use in the manufacture of washing machines",False,,,,AT,468085,,True,,
23256,604885,8537109855,"Silicone or plastic keyboards, comprising:<br> <br>-parts of common metal, and<br> <br>-whether or not comprising parts of plastic,<br> <br>-epoxy resin reinforced with fiberglass or wood,<br> <br>-whether or not printed or surface-treated,<br> <br>-with or without electrical conductors<br> <br>-with or without a membrane bonded to the keyboard,<br> <br>-with or without mono or multilayer protective film<br>",False,,,,AT,468085,,True,,
23257,604985,8537109857,"A control unit being a printed circuit board with at least: <br> <br>-a microprocessor, <br> <br>-eight connectors or more but not more than eleven, <br> <br>-a supply voltage of 215 V or more but not more than 245 V, <br> <br>-a housing of PA6-MR30, <br> <br>-with or without a transformer,<br> <br>-with or without a high power relay,<br> <br>-with or without insulated-gate bipolar transistor,<br> <br>-a length of 280 mm or more but not more than 345 mm, <br> <br>-a width of 400 mm or more but not more than 470 mm, <br> <br>-a height of 28 mm or more but not more than 45 mm, <br>for use in the manufacture of induction stoves",False,,,,AT,468085,,True,,
23258,605185,8537109863,"A control unit being a printed circuit board with at least:<br> <br>-a microprocessor,<br> <br>-two connectors,<br> <br>-a supply voltage of 215 V or more but not more than 245 V,<br> <br>-no housing,<br> <br>-a length of 100 mm or more but not more than 120 mm,<br> <br>-a width of 40 mm or more but not more than 50 mm, and<br> <br>-a height of 20 mm or more but not more than 30 mm,<br>for use in the manufacture of refrigerators",False,,,,AT,468085,,True,,
23259,605585,8537109880,"Propulsion Control System with at least:<br> <br>-a DC/AC inverter,<br> <br>-a power of 190 kW or more but not more than 220 kW,<br> <br>-a high voltage circuits with AC and DC interfaces for connecting a traction motor, generator and energy storage system,<br> <br>-an integral control of all drive motor and generator traction system functions,<br> <br>-a CAN communications interface with System Control Unit,<br> <br>-a liquid cooled system,<br> <br>-a length of 300 mm or more but not more than 950 mm,<br> <br>-a width of 350 mm or more but not more than 600 mm,<br> <br>-a height of 200 mm or more but not more than 350 mm,<br> <br>-a weight of 40 kg or more but not more than 90 kg​<br>",False,,,,AT,468085,,True,,
23260,605785,8537109888,"Control panel for car radio and/or navigation control and/or climate unit and heater unit control with:<br> <br>-electronic passive components,<br> <br>-at least two switches,<br> <br>-LEDs,<br> <br>-at least one connector,<br> <br>-whether or not warning triangle switch,<br> <br>-for a voltage not exceeding 16 V,<br>for use in the manufacture of goods of Chapter 87",False,,,,AT,468085,,True,,
23261,605985,8537109893,"Electronic control units for a voltage of 12 V, for use in the manufacture of vehicle mounted temperature control systems",False,,,,AT,468085,,True,,
23262,606285,8537109898,"Electronic circuit cards that <br>- are connected by wire or radio frequency to each other and the motor controller card, and <br> <br>- regulate the functioning (switching on or off and suction capacity) of vacuum cleaners according to a stored program, <br> <br>- whether or not fitted with indicators that display the functioning of the vacuum cleaner (suction capacity and/or dust bag full and/or filter full)",False,,,,AT,468085,,True,,
23263,606385,8537109899,Other,False,,,,AT,468085,,True,,
23264,608285,8538909120,"Interior antenna for a car door locking system, comprising: <br><br>-	an antenna module in a plastic housing,<br>-	whether or not a connection cable with a plug,<br>-	whether or not a connector,<br>-	at least one mounting bracket,<br>-	whether or not PCB including integrated circuits, diodes and transistors, <br>for use in the manufacture of goods of Chapter 87<br>",False,,,,AT,469885,,True,,
23265,608385,8538909189,Other,False,,,,AT,469885,,True,,
23266,608885,8538909950,"Interior antenna for a car door locking system, comprising: <br><br>-	an antenna module in a plastic housing,<br>-	whether or not a connection cable with a plug,<br>-	whether or not a connector,<br>-	at least one mounting bracket,<br>-	whether or not PCB including integrated circuits, diodes and transistors, <br>for use in the manufacture of goods of Chapter 87<br>",False,,,,AT,470485,,True,,
23267,608985,8538909960,"Front control panel, in the form of a plastic box, with light guides, rotary switches, pressure switches and buttons switches, or other type of switches,  without any electrical component, of a kind used in the dashboard of motor vehicles of Chapter 87",False,,,,AT,470485,,True,,
23268,609085,8538909970,"Silicone or plastic keyboards, comprising:<br> <br>-parts of common metal, and<br> <br>-whether or not comprising parts of plastic,<br> <br>-epoxy resin reinforced with fiberglass or wood,<br> <br>-whether or not printed or surface-treated,<br> <br>-with or without electrical conductors<br> <br>-with or without a membrane bonded to the keyboard,<br> <br>-with or without mono or multilayer protective film<br>",False,,,,AT,470485,,True,,
23269,690285,8538909999,Other,False,,,,AT,470485,,True,,
23270,609985,8539219210,"Lamps for lighting, for use in certain types of aircraft",False,,,,AT,470785,,True,,
23271,610185,8539219290,Other,False,,,,AT,470785,,True,,
23272,610285,8539219810,"Lamps for lighting, for use in certain types of aircraft",False,,,,AT,470885,,True,,
23273,610385,8539219890,Other,False,,,,AT,470885,,True,,
23274,610885,8539299210,"Lamps for lighting, for use in certain types of aircraft",False,,,,AT,471785,,True,,
23275,610985,8539299290,Other,False,,,,AT,471785,,True,,
23276,611085,8539299810,"Lamps for lighting, for use in certain types of aircraft",False,,,,AT,471885,,True,,
23277,611185,8539299890,Other,False,,,,AT,471885,,True,,
23278,672485,85423231,With a storage capacity not exceeding 512 Mbits,False,,,,AT,512485,,True,,
23279,672685,85423239,With a storage capacity exceeding 512 Mbits,False,,,,AT,512485,,True,,
23280,672885,,Flash E<sup>2</sup>PROMs,True,,,Done,AT,512785,,,8542326100,8542326900
23281,672985,85423275,Other,False,,,,AT,512785,,True,,
23282,677985,85444993,For a voltage not exceeding 80 V,True,,,Done,AT,522585,,,,
23283,699485,85444995,For a voltage exceeding 80 V but less than 1 000 V,True,,,Done,AT,522585,,,,
23284,678485,85444999,For a voltage of 1 000 V,False,,,,AT,522585,,True,,
23285,96687,87042131,New,False,,,,AT,71687,,True,,
23286,96787,87042139,Used,False,,,,AT,71687,,True,,
23287,96887,87042191,New,False,,,,AT,71787,,True,,
23288,96987,87042199,Used,False,,,,AT,71787,,True,,
23289,98087,87043131,New,False,,,,AT,73287,,True,,
23290,98187,87043139,Used,False,,,,AT,73287,,True,,
23291,98287,87043191,New,False,,,,AT,73387,,True,,
23292,98387,87043199,Used,False,,,,AT,73387,,True,,
23293,98887,87044131,New,False,,,,AT,74087,,True,,
23294,98987,87044139,Used,False,,,,AT,74087,,True,,
23295,99087,87044191,New,False,,,,AT,74187,,True,,
23296,99187,87044199,Used,False,,,,AT,74187,,True,,
23297,99287,87045131,New,False,,,,AT,74687,,True,,
23298,99387,87045139,Used,False,,,,AT,74687,,True,,
23299,99487,87045191,New,False,,,,AT,74787,,True,,
23300,99587,87045199,Used,False,,,,AT,74787,,True,,
23301,99787,8708505520,"Double flange bearing of 3rd generation, for motor vehicles,<br><br>- with double-row ball bearing,<br><br>- whether or not with impulse (encoder) ring,<br><br>- whether or not with antilock brake system (ABS) sensor,<br><br>- whether or not with mounted screws,<br>for use in the manufacture of goods of chapter 87",False,,,,AT,94487,,True,,
23302,99887,8708505550,"Spherical outboard constant velocity joint ball bearing cage, part of the vehicle's drive system, made of material suitable to be carburized with a carbon content of 0,14 % or more but not more than 0,57 %, forged, turned, punched, milled and hardened",False,,,,AT,94487,,True,,
23303,99987,8708505590,Other,False,,,,AT,94487,,True,,
23304,111687,87085091,For non-driving axles,True,,,Done,AT,78387,,,,
23305,111787,87085099,Other,True,,,Done,AT,78387,,,,
23306,100487,8708701080,"fitted with pneumatic tyres, new or retreaded, of rubber, of a kind used for buses or lorries, with a load index exceeding 121",False,,,,AT,78787,,True,,
23307,100587,8708701085,Other,False,,,,AT,78787,,True,,
23308,100687,8708701092,"fitted with pneumatic tyres, new or retreaded, of rubber, of a kind used for buses or lorries, with a load index exceeding 121",False,,,,AT,78987,,True,,
23309,100787,8708701095,Other,False,,,,AT,78987,,True,,
23310,100887,8708705015,"fitted with pneumatic tyres, new or retreaded, of rubber, of a kind used for buses or lorries, with a load index exceeding 121",False,,,,AT,79187,,True,,
23311,100987,8708705050,Other,False,,,,AT,79187,,True,,
23312,101087,8708705080,"fitted with pneumatic tyres, new or retreaded, of rubber, of a kind used for buses or lorries, with a load index exceeding 121",False,,,,AT,79287,,True,,
23313,101187,8708705085,Other,False,,,,AT,79287,,True,,
23314,101287,8708709920,"Road wheels of steel, whether or not with their accessories",False,,,,AT,79787,,True,,
23315,101387,8708709930,Other,False,,,,AT,79787,,True,,
23316,101487,8708709980,"Road wheels of steel, whether or not with their accessories and whether or not fitted with tyres, designed for<br>-  road tractors,<br>-  motor vehicles for the transport of persons and/or the transport of goods,<br>-  special purpose motor vehicles (for example, fire fighting vehicles, spraying lorries);<br>excluding:<br>- wheels for road quad bikes,<br>- wheels for motor vehicles specifically designed for uses other than on public roads (for example, wheels for agricultural tractors or forestry tractors, for forklifts, for pushback tractors, for dumpers designed for off-highway use)",False,,,,AT,79887,,True,,
23317,101587,8708709985,Other,False,,,,AT,79887,,True,,
23318,102287,8708809930,"Surface-hardened, steel piston rod for a hydraulic or hydropneumatic shock absorber of motor vehicles:<br> <br>-with a chrome coating,<br> <br>-of a diameter of 11 mm or more, but not more than 28 mm,<br> <br>-of a length of 80 mm or more, but not more than 600 mm,<br>with a threaded end or a mandrel for resistance welding",False,,,,AT,94987,,True,,
23319,102487,8708809990,Other,False,,,,AT,94987,,True,,
23320,102587,8708913510,Aluminium cooler using compressed air with a ribbed design of a kind used in the manufacture of goods of Chapter 87,False,,,,AT,95087,,True,,
23321,102687,8708913520,"Turbocharger cooling duct containing:<br> <br>-an aluminum alloy duct with at least one metal holder and at least two mounting holes,<br> <br>-a rubber pipe with clips,<br> <br>-a stainless steel flange highly resistant to corrosion [SUS430JIL],<br>for use in the manufacture of compression ignition engines of motor vehicles",False,,,,AT,95087,,True,,
23322,102787,8708913530,"Two-circuit aluminum heat exchanger for automatic transmission of passenger cars:<br> <br>-of the stack-plate type,<br> <br>-with two pairs of inlet and outlet, each for the coolant/water circuit and the transmission oil circuit,<br> <br>-with at least two mounting holes,<br> <br>-whether or not with the connection hoses,<br>for use in the manufacture of goods of Chapter 87",False,,,,AT,95087,,True,,
23323,102887,8708913590,Other,False,,,,AT,95087,,True,,
23324,102987,87089191,Of closed-die forged steel,False,,,,AT,81587,,True,,
23325,111887,87089199,Other,True,,,Done,AT,81587,,,,
23326,103287,87089291,Of closed-die forged steel,False,,,,AT,81787,,True,,
23327,111987,87089299,Other,False,,,,AT,81787,,True,,
23328,103887,87089491,Of closed-die forged steel,False,,,,AT,83487,,True,,
23329,103987,87089499,Other,False,,,,AT,83487,,True,,
23330,104287,8708959930,"Inflatable safety cushion  of high strength polyamide fibre:<br> <br>- sewn,<br> <br>- folded,<br> <br>- with three-dimensionally applied silicone bonding for air bag cavity forming and load-regulated air bag sealing<br> <br>- suitable for cool inflator technology<br>",False,,,,AT,95387,,True,,
23331,104387,8708959940,"Inflatable sewn safety cushion of high strength polyamide fibre: <br> <br>-folded into three-dimensional packing form, fixed by thermal forming, dedicated fixation seams, fabric cover or plastic staples, or <br> <br>-flat safety cushion with or without thermal folding<br>",False,,,,AT,95387,,True,,
23332,104487,8708959950,"Airbag inflator containing both pyrotechnics and cold gas as propellant for safety airbags of vehicles, in each individual consignment of 1 000 pieces or more",False,,,,AT,95387,,True,,
23333,104587,8708959990,Other,False,,,,AT,95387,,True,,
23334,105287,8708999722,"Silicone or plastic keyboards, comprising:<br> <br>-parts of common metal, and<br> <br>-whether or not comprising parts of plastic,<br> <br>-epoxy resin reinforced with fiberglass or wood,<br> <br>-whether or not printed or surface-treated,<br> <br>-with or without electrical conductors<br> <br>-with or without a membrane bonded to the keyboard,<br> <br>-with or without mono or multilayer protective film<br>",False,,,,AT,86287,,True,,
23335,105487,8708999728,"A set of Type 4 H2 cylinders, in accordance with the EC 79 standard, consisting of two to eight cylinders on aluminum frames:<br> <br>-cylinders made of high density polyethylene (HDPE) composite reinforced with a braid of glass and carbon fibers in epoxy resin,<br> <br>-with an operating pressure of not less than 35 MPa,<br> <br>-with a durability declared by the manufacturer of not less than 20 years,<br> <br>-with a cylinder capacity of 180 liters or more but not more than 375 liters,<br> <br>-equipped with a set of solenoid, manual and safety PRD valves,<br> <br>-with a total width of 1 800 mm or more but not more than 2 300 mm,<br> <br>-with a total height of 400 mm or more but not more than 500 mm,<br> <br>-with a total length of 1 200 mm or more but not more than 3 600 mm<br>",False,,,,AT,86287,,True,,
23336,105787,8708999738,"A set of Compressed Natural Gas (CNG) cylinders type CNG-4, in accordance with the ECE R110 standard, consisting of four or five cylinders on aluminum frames:<br> <br>-made of high density polyethylene (HDPE) composite reinforced with a braid of glass and carbon fibers in epoxy resin,<br> <br>-with an operating pressure of not less than 20 MPa,<br> <br>-with a shelf life declared by the manufacturer of not less than 20 years,<br> <br>-with a cylinder capacity of 315 liters or more but not more than 375 liters,<br> <br>-equipped with a set of solenoid, manual and safety PRD valves,<br> <br>-with a total width of 2 200 mm or more but not more than 2 300 mm,<br> <br>-with a total height of 450 mm or more but not more than 460 mm,<br> <br>-with a total length of 3500 mm or more but not more than 3 600 mm<br>",False,,,,AT,86287,,True,,
23337,106087,8708999750,"Aluminium engine bracket, with dimensions of:<br> <br>-height of more than 10 mm but not more than 200 mm,<br> <br>-width of more than 10 mm but not more than 250 mm,<br> <br>-length of more than 10 mm but not more than 200 mm,<br>equipped with at least two fixing holes, made of aluminium alloys ENAC-46100 or ENAC-42100 (based on the norm EN:1706) with following characteristics:<br> <br>-internal porosity not more than 1 mm,<br> <br>-outer porosity not more than 2 mm,<br> <br>-rockwell hardness HRB 10 or more,<br>of a kind used in the production of suspensions systems for engines in motor vehicles",False,,,,AT,86287,,True,,
23338,106587,8708999775,"Aluminium alloy support bracket, with mounting holes, whether or not with fixation nuts, for indirect connection of the gearbox to the car body for use in the manufacture of goods of Chapter 87",False,,,,AT,86287,,True,,
23339,106887,8708999790,Other,False,,,,AT,86287,,True,,
23340,107387,,"Originating in or consigned from China:<br>- in quantities below 300 units per month on average for a period not exceeding 12 months, or to be transferred to a party in quantities below 300 units per month on average for a period not exceeding 12 months; or<br>- to be transferred to another holder of an end-use authorisation or to exempted parties<br>",True,,,Done,AT,86587,,,8714911021,8714911029
23341,107487,,Other,True,,,Done,AT,86587,,,8714911031,8714911039
23342,107687,8714911075,"Constructed from carbon fibres and artificial resin, for use in the manufacture of bicycles (including e-bikes)",False,,,,AT,86787,,True,,
23343,107787,8714911077,"Frame, constructed from aluminium or aluminium and carbon fibres and artificial resin, for the use in the manufacture of bicycles (including electric bicycles)",False,,,,AT,86787,,True,,
23344,107887,8714911089,Other,False,,,,AT,86787,,True,,
23345,108287,,"Originating in or consigned from China:<br>- in quantities below 300 units per month on average for a period not exceeding 12 months, or to be transferred to a party in quantities below 300 units per month on average for a period not exceeding 12 months; or<br>- to be transferred to another holder of an end-use authorisation or to exempted parties",True,,,Done,AT,87187,,,8714913025,8714913029
23346,108487,,Other,True,,,Done,AT,87187,,,8714913035,8714913039
23347,108787,8714913072,"Front forks, except rigid (non-telescopic) front forks made entirely of steel, for use in the manufacture of bicycles (including electric bicycles)",False,,,,AT,87487,,True,,
23348,108887,8714913089,Other,False,,,,AT,87487,,True,,
23349,108987,8714942091,"Originating in or consigned from China:<br>- in quantities below 300 units per month on average for a period not exceeding 12 months, or to be transferred to a party in quantities below 300 units per month on average for a period not exceeding 12 months; or<br>- to be transferred to another holder of an end-use authorisation or to exempted parties",False,,,,AT,88587,,True,,
23350,109087,8714942099,Other,False,,,,AT,88587,,True,,
23351,109187,8714949011,"Originating in or consigned from China:<br>- in quantities below 300 units per month on average for a period not exceeding 12 months, or to be transferred to a party in quantities below 300 units per month on average for a period not exceeding 12 months; or<br>- to be transferred to another holder of an end-use authorisation or to exempted parties<br>",False,,,,AT,88887,,True,,
23352,109287,8714949019,Other,False,,,,AT,88887,,True,,
23353,109387,8714991020,"Bicycle handlebars,<br>-	with or without integrated stem,<br>-	either made out of carbon fibres and synthetic resin or made of aluminium,<br>for use in the manufacture of bicycles (including electric bicycles)<br>",False,,,,AT,89587,,True,,
23354,109487,8714991029,Other,False,,,,AT,89587,,True,,
23355,109587,8714991089,"Bicycle handlebars,<br>-	with or without integrated stem,<br>-	either made out of carbon fibres and synthetic resin or made of aluminium,<br>for use in the manufacture of bicycles (including electric bicycles)<br>",False,,,,AT,89687,,True,,
23356,109687,8714991099,Other,False,,,,AT,89687,,True,,
23357,109787,8714995011,"Derailleur gears, consisting of:<br> <br>-rear derailleur and mounting articles,<br> <br>-with or without front derailleur,<br>for use in the manufacture of bicycles (including electric bicycles)",False,,,,AT,89987,,True,,
23358,109887,8714995019,Other,False,,,,AT,89987,,True,,
23359,109987,8714995091,"Derailleur gears, consisting of:<br> <br>-rear derailleur and mounting articles,<br> <br>-with or without front derailleur,<br>for use in the manufacture of bicycles (including electric bicycles)",False,,,,AT,90187,,True,,
23360,110087,8714995099,Other,False,,,,AT,90187,,True,,
23361,110187,8714999011,"Originating in or consigned from China:<br>- in quantities below 300 units per month on average for a period not exceeding 12 months, or to be transferred to a party in quantities below 300 units per month on average for a period not exceeding 12 months; or<br>- to be transferred to another holder of an end-use authorisation or to exempted parties<br>",False,,,,AT,90287,,True,,
23362,110287,8714999019,Other,False,,,,AT,90287,,True,,
23363,110587,87163930,Semi-trailers,False,,,,AT,91087,,True,,
23364,110687,87163950,Other,False,,,,AT,91087,,True,,
23365,110887,8716909095,"Road wheels of steel, whether or not with their accessories",False,,,,AT,91687,,True,,
23366,110987,8716909096,Other,False,,,,AT,91687,,True,,
23367,111087,8716909097,"Road wheels of steel, designed for trailers or semi-trailers, not mechanically propelled, of road tractors, whether or not with their accessories and whether or not fitted with tyres<br>",False,,,,AT,91787,,True,,
23368,111187,8716909098,Other,False,,,,AT,91787,,True,,
23369,152290,9001504140,"Organic uncut corrective eyeglass lens, finished on both sides, to undergo a coating, colouring, edging, mounting or any other substantial process for use in the manufacture of corrective glasses",False,,,,AT,150990,,True,,
23370,152390,9001504190,Other,False,,,,AT,150990,,True,,
23371,152790,9001504940,"Organic uncut corrective eyeglass lens, finished on both sides, to undergo a coating, colouring, edging, mounting or any other substantial process for use in the manufacture of corrective glasses",False,,,,AT,151090,,True,,
23372,152890,9001504990,Other,False,,,,AT,151090,,True,,
23373,153390,9025804050,"Electronic semiconductor sensor for measuring at least two of the following quantities:<br> <br>- Atmospheric pressure, temperature, (also for temperature compensation), humidity, or volatile organic compounds,<br> <br>- in a housing suitable for the automatic printing of conductor boards or Bare Die technology, containing :<br> <br>- one or more monolithic application-specific integrated circuits (ASIC),<br> <br>- one or more microelectromechanical sensor elements (MEMS) manufactured with semiconductor technology, with mechanical components arranged in three-dimensional structures on the semiconductor material,<br>of a kind used for incorporation into products of Chapters 84-90 and 95",False,,,,AT,135790,,True,,
23374,153490,9025804089,Other,False,,,,AT,135790,,True,,
23375,50894,9405413910,Hand-made,False,,,,AT,43794,,True,,
23376,50994,9405413990,Other,False,,,,AT,43794,,True,,
23377,51294,9405423910,Hand-made,False,,,,AT,44094,,True,,
23378,51394,9405423990,Other,False,,,,AT,44094,,True,,
23379,51494,9405499010,Hand-made,False,,,,AT,44294,,True,,
23380,51594,9405499090,Other,False,,,,AT,44294,,True,,
23381,29601,0102292910,"Young male bovine animals, intended for fattening",False,,,,AT,23501,,True,,
23382,29701,0102292920,"Heifers of the grey, brown or yellow mountain breeds and spotted Pinzgau breed",False,,,,AT,23501,,True,,
23383,29801,0102292930,Heifers of the Schwyz and Fribourg breeds,False,,,,AT,23501,,True,,
23384,29901,0102292940,Heifers of the spotted Simmental breed,False,,,,AT,23501,,True,,
23385,30001,0102292950,"Bulls of the Schwyz, Fribourg and spotted Simmental breeds",False,,,,AT,23501,,True,,
23386,30101,0102292990,Other,False,,,,AT,23501,,True,,
23387,30201,0102294910,"Young male bovine animals, intended for fattening",False,,,,AT,24301,,True,,
23388,30301,0102294920,"Heifers and cows of the grey, brown or yellow mountain breeds and spotted Pinzgau breed",False,,,,AT,24301,,True,,
